state name,county name,fips code
Virginia,Alexandria city,51510
Virginia,Bedford city,51515
Virginia,Bristol city,51520
Virginia,Buena Vista city,51530
Virginia,Charlottesville city,51540
Virginia,Chesapeake city,51550
Virginia,Colonial Heights city,51570
Virginia,Covington city,51580
Virginia,Danville city,51590
Virginia,Emporia city,51595
Virginia,Fairfax city,51600
Virginia,Falls Church city,51610
Virginia,Franklin city,51620
Virginia,Fredericksburg city,51630
Virginia,Galax city,51640
Virginia,Hampton city,51650
Virginia,Harrisonburg city,51660
Virginia,Hopewell city,51670
Virginia,Lexington city,51678
Virginia,Lynchburg city,51680
Virginia,Manassas city,51683
Virginia,Manassas Park city,51685
Virginia,Martinsville city,51690
Virginia,Newport News city,51700
Virginia,Norfolk city,51710
Virginia,Norton city,51720
Virginia,Petersburg city,51730
Virginia,Poquoson city,51735
Virginia,Portsmouth city,51740
Virginia,Radford city,51750
Virginia,Richmond city,51760
Virginia,Roanoke city,51770
Virginia,Salem city,51775
Virginia,Staunton city,51790
Virginia,Suffolk city,51800
Virginia,Virginia Beach city,51810
Virginia,Waynesboro city,51820
Virginia,Williamsburg city,51830
Virginia,Winchester city,51840
Washington,Adams County,53001
Washington,Asotin County,53003
Washington,Benton County,53005
Washington,Chelan County,53007
Washington,Clallam County,53009
Washington,Clark County,53011
Washington,Columbia County,53013
Washington,Cowlitz County,53015
Washington,Douglas County,53017
Washington,Ferry County,53019
Washington,Franklin County,53021
Washington,Garfield County,53023
Washington,Grant County,53025
Washington,Grays Harbor County,53027
Washington,Island County,53029
Washington,Jefferson County,53031
Washington,King County,53033
Washington,Kitsap County,53035
Washington,Kittitas County,53037
Washington,Klickitat County,53039
Washington,Lewis County,53041
Washington,Lincoln County,53043
Washington,Mason County,53045
Washington,Okanogan County,53047
Washington,Pacific County,53049
Washington,Pend Oreille County,53051
Washington,Pierce County,53053
Washington,San Juan County,53055
Washington,Skagit County,53057
Washington,Skamania County,53059
Washington,Snohomish County,53061
Washington,Spokane County,53063
Washington,Stevens County,53065
Washington,Thurston County,53067
Washington,Wahkiakum County,53069
Washington,Walla Walla County,53071
Washington,Whatcom County,53073
Washington,Whitman County,53075
Washington,Yakima County,53077
West Virginia,Barbour County,54001
West Virginia,Berkeley County,54003
West Virginia,Boone County,54005
West Virginia,Braxton County,54007
West Virginia,Brooke County,54009
West Virginia,Cabell County,54011
West Virginia,Calhoun County,54013
West Virginia,Clay County,54015
West Virginia,Doddridge County,54017
West Virginia,Fayette County,54019
West Virginia,Gilmer County,54021
West Virginia,Grant County,54023
West Virginia,Greenbrier County,54025
West Virginia,Hampshire County,54027
West Virginia,Hancock County,54029
West Virginia,Hardy County,54031
West Virginia,Harrison County,54033
West Virginia,Jackson County,54035
West Virginia,Jefferson County,54037
West Virginia,Kanawha County,54039
West Virginia,Lewis County,54041
West Virginia,Lincoln County,54043
West Virginia,Logan County,54045
West Virginia,McDowell County,54047
West Virginia,Marion County,54049
West Virginia,Marshall County,54051
West Virginia,Mason County,54053
West Virginia,Mercer County,54055
West Virginia,Mineral County,54057
West Virginia,Mingo County,54059
West Virginia,Monongalia County,54061
West Virginia,Monroe County,54063
West Virginia,Morgan County,54065
West Virginia,Nicholas County,54067
West Virginia,Ohio County,54069
West Virginia,Pendleton County,54071
West Virginia,Pleasants County,54073
West Virginia,Pocahontas County,54075
West Virginia,Preston County,54077
West Virginia,Putnam County,54079
West Virginia,Raleigh County,54081
West Virginia,Randolph County,54083
West Virginia,Ritchie County,54085
West Virginia,Roane County,54087
West Virginia,Summers County,54089
West Virginia,Taylor County,54091
West Virginia,Tucker County,54093
West Virginia,Tyler County,54095
West Virginia,Upshur County,54097
West Virginia,Wayne County,54099
West Virginia,Webster County,54101
West Virginia,Wetzel County,54103
West Virginia,Wirt County,54105
West Virginia,Wood County,54107
West Virginia,Wyoming County,54109
Wisconsin,Adams County,55001
Wisconsin,Ashland County,55003
Wisconsin,Barron County,55005
Wisconsin,Bayfield County,55007
Wisconsin,Brown County,55009
Wisconsin,Buffalo County,55011
Wisconsin,Burnett County,55013
Wisconsin,Calumet County,55015
Wisconsin,Chippewa County,55017
Wisconsin,Clark County,55019
Wisconsin,Columbia County,55021
Wisconsin,Crawford County,55023
Wisconsin,Dane County,55025
Wisconsin,Dodge County,55027
Wisconsin,Door County,55029
Wisconsin,Douglas County,55031
Wisconsin,Dunn County,55033
Wisconsin,Eau Claire County,55035
Wisconsin,Florence County,55037
Wisconsin,Fond du Lac County,55039
Wisconsin,Forest County,55041
Wisconsin,Grant County,55043
Wisconsin,Green County,55045
Wisconsin,Green Lake County,55047
Wisconsin,Iowa County,55049
Wisconsin,Iron County,55051
Wisconsin,Jackson County,55053
Wisconsin,Jefferson County,55055
Wisconsin,Juneau County,55057
Wisconsin,Kenosha County,55059
Wisconsin,Kewaunee County,55061
Wisconsin,La Crosse County,55063
Wisconsin,Lafayette County,55065
Wisconsin,Langlade County,55067
Wisconsin,Lincoln County,55069
Wisconsin,Manitowoc County,55071
Wisconsin,Marathon County,55073
Wisconsin,Marinette County,55075
Wisconsin,Marquette County,55077
Wisconsin,Menominee County,55078
Wisconsin,Milwaukee County,55079
Wisconsin,Monroe County,55081
Wisconsin,Oconto County,55083
Wisconsin,Oneida County,55085
Wisconsin,Outagamie County,55087
Wisconsin,Ozaukee County,55089
Wisconsin,Pepin County,55091
Wisconsin,Pierce County,55093
Wisconsin,Polk County,55095
Wisconsin,Portage County,55097
Wisconsin,Price County,55099
Wisconsin,Racine County,55101
Wisconsin,Richland County,55103
Wisconsin,Rock County,55105
Wisconsin,Rusk County,55107
Wisconsin,St. Croix County,55109
Wisconsin,Sauk County,55111
Wisconsin,Sawyer County,55113
Wisconsin,Shawano County,55115
Wisconsin,Sheboygan County,55117
Wisconsin,Taylor County,55119
Wisconsin,Trempealeau County,55121
Wisconsin,Vernon County,55123
Wisconsin,Vilas County,55125
Wisconsin,Walworth County,55127
Wisconsin,Washburn County,55129
Wisconsin,Washington County,55131
Wisconsin,Waukesha County,55133
Wisconsin,Waupaca County,55135
Wisconsin,Waushara County,55137
Wisconsin,Winnebago County,55139
Wisconsin,Wood County,55141
Wyoming,Albany County,56001
Wyoming,Big Horn County,56003
Wyoming,Campbell County,56005
Wyoming,Carbon County,56007
Wyoming,Converse County,56009
Wyoming,Crook County,56011
Wyoming,Fremont County,56013
Wyoming,Goshen County,56015
Wyoming,Hot Springs County,56017
Wyoming,Johnson County,56019
Wyoming,Laramie County,56021
Wyoming,Lincoln County,56023
Wyoming,Natrona County,56025
Wyoming,Niobrara County,56027
Wyoming,Park County,56029
Wyoming,Platte County,56031
Wyoming,Sheridan County,56033
Wyoming,Sublette County,56035
Wyoming,Sweetwater County,56037
Wyoming,Teton County,56039
Wyoming,Uinta County,56041
Wyoming,Washakie County,56043
Wyoming,Weston County,56045
American Somoa,Eastern District,60010
American Somoa,Manu'a District,60020
American Somoa,Rose Island,60030
American Somoa,Swains Island,60040
American Somoa,Western District,60050
Guam,Guam,66010
Northern Mariana Islands,Northern Islands Municipality,69085
Northern Mariana Islands,Rota Municipality,69100
Northern Mariana Islands,Saipan Municipality,69110
Northern Mariana Islands,Tinian Municipality,69120
Puerto Rico,Adjuntas Municipio,72001
Puerto Rico,Aguada Municipio,72003
Puerto Rico,Aguadilla Municipio,72005
Puerto Rico,Aguas Buenas Municipio,72007
Puerto Rico,Aibonito Municipio,72009
Puerto Rico,Añasco Municipio,72011
Puerto Rico,Arecibo Municipio,72013
Puerto Rico,Arroyo Municipio,72015
Puerto Rico,Barceloneta Municipio,72017
Puerto Rico,Barranquitas Municipio,72019
Puerto Rico,Bayamón Municipio,72021
Puerto Rico,Cabo Rojo Municipio,72023
Puerto Rico,Caguas Municipio,72025
Puerto Rico,Camuy Municipio,72027
Puerto Rico,Canóvanas Municipio,72029
Puerto Rico,Carolina Municipio,72031
Puerto Rico,Cataño Municipio,72033
Puerto Rico,Cayey Municipio,72035
Puerto Rico,Ceiba Municipio,72037
Puerto Rico,Ciales Municipio,72039
Puerto Rico,Cidra Municipio,72041
Puerto Rico,Coamo Municipio,72043
Puerto Rico,Comerío Municipio,72045
Puerto Rico,Corozal Municipio,72047
Puerto Rico,Culebra Municipio,72049
Puerto Rico,Dorado Municipio,72051
Puerto Rico,Fajardo Municipio,72053
Puerto Rico,Florida Municipio,72054
Puerto Rico,Guánica Municipio,72055
Puerto Rico,Guayama Municipio,72057
Puerto Rico,Guayanilla Municipio,72059
Puerto Rico,Guaynabo Municipio,72061
Puerto Rico,Gurabo Municipio,72063
Puerto Rico,Hatillo Municipio,72065
Puerto Rico,Hormigueros Municipio,72067
Puerto Rico,Humacao Municipio,72069
Puerto Rico,Isabela Municipio,72071
Puerto Rico,Jayuya Municipio,72073
Puerto Rico,Juana Díaz Municipio,72075
Puerto Rico,Juncos Municipio,72077
Puerto Rico,Lajas Municipio,72079
Puerto Rico,Lares Municipio,72081
Puerto Rico,Las Marías Municipio,72083
Puerto Rico,Las Piedras Municipio,72085
Puerto Rico,Loíza Municipio,72087
Puerto Rico,Luquillo Municipio,72089
Puerto Rico,Manatí Municipio,72091
Puerto Rico,Maricao Municipio,72093
Puerto Rico,Maunabo Municipio,72095
Puerto Rico,Mayagüez Municipio,72097
Puerto Rico,Moca Municipio,72099
Puerto Rico,Morovis Municipio,72101
Puerto Rico,Naguabo Municipio,72103
Puerto Rico,Naranjito Municipio,72105
Puerto Rico,Orocovis Municipio,72107
Puerto Rico,Patillas Municipio,72109
Puerto Rico,Peñuelas Municipio,72111
Puerto Rico,Ponce Municipio,72113
Puerto Rico,Quebradillas Municipio,72115
Puerto Rico,Rincón Municipio,72117
Puerto Rico,Río Grande Municipio,72119
Puerto Rico,Sabana Grande Municipio,72121
Puerto Rico,Salinas Municipio,72123
Puerto Rico,San Germán Municipio,72125
Puerto Rico,San Juan Municipio,72127
Puerto Rico,San Lorenzo Municipio,72129
Puerto Rico,San Sebastián Municipio,72131
Puerto Rico,Santa Isabel Municipio,72133
Puerto Rico,Toa Alta Municipio,72135
Puerto Rico,Toa Baja Municipio,72137
Puerto Rico,Trujillo Alto Municipio,72139
Puerto Rico,Utuado Municipio,72141
Puerto Rico,Vega Alta Municipio,72143
Puerto Rico,Vega Baja Municipio,72145
Puerto Rico,Vieques Municipio,72147
Puerto Rico,Villalba Municipio,72149
Puerto Rico,Yabucoa Municipio,72151
Puerto Rico,Yauco Municipio,72153
Virgin Islands,St. Croix Island,78010
Virgin Islands,St. John Island,78020
Virgin Islands,St. Thomas Island,78030
